Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Additional information (product.metafields.custom.additional_information),Condition (product.metafields.custom.condition),Designer (product.metafields.custom.designer),Dimensions (product.metafields.custom.dimensions),Key features (product.metafields.custom.key_features),Manufacturer (product.metafields.custom.manufacturer),Perfect for (product.metafields.custom.perfect_for),SEOWILL Badge ID (product.metafields.custom.seowill_badge_id),Shipping & pickup (product.metafields.custom.shipping_pickup),SLOY quality standard (product.metafields.custom.sloy_quality_standard),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Backrest type (product.metafields.shopify.backrest-type),Color (product.metafields.shopify.color-pattern),Condition (product.metafields.shopify.condition),Furniture/Fixture features (product.metafields.shopify.furniture-fixture-features),Furniture/Fixture material (product.metafields.shopify.furniture-fixture-material),Light temperature (product.metafields.shopify.light-temperature),Outdoor furniture items included (product.metafields.shopify.outdoor-furniture-items-included),Seat structure (product.metafields.shopify.seat-structure),Seat type (product.metafields.shopify.seat-type),Upholstery material (product.metafields.shopify.upholstery-material),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
slamp-energy-light-table-lamp-samuel-parker-1990s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1mKzGiyGuekzsz7vpmUNi-WhGLLw9h3n0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
slamp-energy-light-table-lamp-samuel-parker-1990s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1L75Ae4LB6hzZ358APA9Lh94ZNTH7DH9n,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
slamp-energy-light-table-lamp-samuel-parker-1990s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1j20j0A7uPhdr5HKeeBx01wc2-hDpd4jA,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
slamp-energy-light-table-lamp-samuel-parker-1990s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1kZcFx-GW39Rc1cb8LwRdxs3FFZ-qZMzC,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
slamp-energy-light-table-lamp-samuel-parker-1990s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1vr0LMTrjIO8Q1jvOCINDPolItDiNBREi,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
slamp-energy-light-table-lamp-samuel-parker-1990s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1qpebR3f0CNdCatMxV1WNfnJSySB-nN79,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
slamp-energy-light-table-lamp-samuel-parker-1990s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1aQJB5OCNqFFE-hW9QQeuVJ3P-qddgM6p,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
slamp-energy-light-table-lamp-samuel-parker-1990s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1qOleiKeaAILcUJSx8Jf6mJ3oLsPyncmF,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
slamp-energy-light-table-lamp-samuel-parker-1990s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1cpaRrppjNLdgqNdDs2XWD4zbBcb1WYNv,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
slamp-energy-light-table-lamp-samuel-parker-1990s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1TMHl8XBi9DoP2ZUy3DT7zO8gA5KC4o2W,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
slamp-energy-light-table-lamp-samuel-parker-1990s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1E4AfJTs0V0avzKZ2MktF6y-dJorU7QPy,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
slamp-energy-light-table-lamp-samuel-parker-1990s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1qYTsDVW9bS9xaSMvCUb4qodWyOjwiiLk,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heico-kitten-with-yarn-ball-lamp-1980s-german-design,Heico kitten with yarn ball lamp | 1980s German Design,"<p>A figural table lamp depicting a kitten at play, produced by Heico. It presents a cream-coloured kitten, posed with paws resting atop a large blue yarn ball.</p><p>The composition captures a moment of feline playfulness – a domestic vignette rendered in soft, approachable form. The piece exemplifies Heico's 1980s output, balancing charm with functional illumination.</p>",,,,,true,Title,Default Title,,,,,,,,LMP-146,0,shopify,0,deny,manual,450,,true,true,,,,,,https://drive.google.com/uc?export=view&id=17Zzagt08_ORZKJAdZuHN6qTfylUQZ260,1,,false,,,,,,,,,,,,,,,"Very good. Clean, intact, and ready for use. No significant wear or damage noted. Electrically inspected and safe for operation.",,24 × 22 × 12 cm,"Produced by Heico, Germany
Moulded plastic construction with hand-painted details
Figural kitten form with blue yarn ball
1980s production
Electrical wiring fully inspected","Heico was founded in Germany, specialising in decorative children's lamps. Production combined industrial moulding with hand-painted finishing – a process that lent each piece subtle individuality while maintaining recognisable forms. The kitten-with-yarn motif draws from a long tradition of domestic animal imagery in children's objects, here translated into a functional light source. Heico lamps emit a soft, diffused glow suited to nighttime use, prioritising atmosphere over task illumination.","Children's bedrooms or nurseries requiring gentle ambient light
Collectors of vintage German lighting and novelty objects
Cat enthusiasts seeking functional decorative accents
Bedside tables, shelves, or reading nooks benefiting from soft illumination",,"Free local pickup available (Kraków, Poland)
Shipping cost calculated individually based on your location
Contact us before purchase for a shipping quote","All vintage lighting is carefully inspected, electrically tested, and serviced before sale. We ensure every piece is safe and ready to enjoy in your home.",,,,,,,,,,,,,,,,,,,,active
heico-kitten-with-yarn-ball-lamp-1980s-german-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=15TuWcZjW-ClmRB2d3hoYuF3br-HUcWRv,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heico-kitten-with-yarn-ball-lamp-1980s-german-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1cCt8FC7vW96oI2GN270VNgiZYTUsBNDf,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heico-kitten-with-yarn-ball-lamp-1980s-german-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1A4AWmoOPtS54QWx0I9cu39fi_TwZYyDB,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heico-kitten-with-yarn-ball-lamp-1980s-german-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1aQVJjvcFNhXqd4ViplmfRhQd5PqjrWak,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heico-kitten-with-yarn-ball-lamp-1980s-german-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1XRw9AfwAo330liiYow2-2rFKR8q138hC,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heico-kitten-with-yarn-ball-lamp-1980s-german-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1rEgdYLmGiSRUqxm8h8N-qeEQouNMQH5V,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heico-kitten-with-yarn-ball-lamp-1980s-german-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1SD0U3ZMMk7qFdOZHZ7VzIUfhpy72hteT,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heico-kitten-with-yarn-ball-lamp-1980s-german-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1hJhMmwTWpqcpvm_BpjuH92xz75dbpx9v,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heico-kitten-with-yarn-ball-lamp-1980s-german-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1fn-jOnz0CRSn5Xf_c51NddvLj6oNWo_N,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heico-kitten-with-yarn-ball-lamp-1980s-german-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1xdFw8nLQbceptsR6LFRa0YNeASf01Lsp,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heico-kitten-with-yarn-ball-lamp-1980s-german-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1tknt_ScZaPmOT1aRv48ZIQ4WR3G9NWrf,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heico-kitten-with-yarn-ball-lamp-1980s-german-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1MaI2IWb0X1SqA1wymwZFErmrcQPvuQJj,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heico-kitten-with-yarn-ball-lamp-1980s-german-design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1j2c39PDuVMzm-vh4SpPNDvoT-TxQflnV,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bo-svensk-candlestick-erik-hoglund-1960s,"Bo Svensk Candlestick | Erik Höglund, 1960s","<p>A candlestick designed by Erik Höglund for Bo Svensk, produced in Sweden during the 1960s. The piece combines a teak wood base with four black metal chimneys, punctuated by amber glass medallions positioned between each chimney.</p><p>This material interplay – warm wood, darkened metal, and translucent glass – demonstrates the Swedish approach to domestic objects during this period: functional items elevated through considered material selection and restrained ornamentation.</p>",,,,,false,Title,Default Title,,,,,,,,DEK-192,0,shopify,0,deny,manual,,,true,true,,,,,,https://drive.google.com/uc?export=view&id=1E2qL3Zoomvas30wHgLisgw9tSgaNsPhs,1,,false,,,,,,,,,,,,,,,Consistent with age. The metal components show signs of use. The teak and glass elements remain in good order. Presented honestly as a vintage piece with expected wear from six decades of existence.,"Erik Höglund (1932–1998) was a Swedish artist and designer whose work spanned glass, ceramics, and metalwork. He is best known for his long collaboration with Boda glassworks, where he introduced a deliberately primitive, handcrafted aesthetic that countered the polished refinement dominating Swedish glass production. His designs frequently incorporated figural motifs, textured surfaces, and an appreciation for material imperfection.",27 × 15.5 × 5 cm,"Designed by Erik Höglund for Bo Svensk
Teak wood base
Four black metal candle chimneys
Amber glass medallions as decorative elements
1960s Swedish production","Bo Svensk was a Swedish producer of domestic objects during the mid-20th century, working with established designers to create functional items for the home market. The company's output aligned with the broader Scandinavian design movement's emphasis on craftsmanship, natural materials, and democratic accessibility. Production prioritised quality execution over mass-market volume, resulting in pieces that have endured both physically and aesthetically.","Dining tables or sideboards in Scandinavian-informed interiors
Collectors of Swedish mid-century design
Spaces benefiting from warm material accents
Display alongside other examples of 1960s Nordic craft",,"Free local pickup available (Kraków, Poland)
Shipping cost calculated individually based on your location
Contact us before purchase for a shipping quote",All vintage objects are carefully inspected and cleaned before sale. We ensure every piece meets our standards for authenticity and condition.,,,,,,,,,,,,,,,,,,,,draft
bo-svensk-candlestick-erik-hoglund-1960s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=19DtLaLwMON6Zu-POpo7vfyURyfwUgKyM,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bo-svensk-candlestick-erik-hoglund-1960s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1IkdIwOrpQzFnDZF1E7tuM_0RKRN5HqHm,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bo-svensk-candlestick-erik-hoglund-1960s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1I5gdsSqcLoWb2P0HeGMjotpKRTvsGRkn,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bo-svensk-candlestick-erik-hoglund-1960s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1VBOHXSlLppoOZZ5LGu7gBsrkrLwcehza,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bo-svensk-candlestick-erik-hoglund-1960s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1svaVB1TNR3Q67sXV72RyOWRPg0IRXb5f,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bo-svensk-candlestick-erik-hoglund-1960s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1ZALZgjm0OFl9Og3ewBpHp7PWWrKglV8Y,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bo-svensk-candlestick-erik-hoglund-1960s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1a1-lC2LB962U7Zm4nlyB9u7XQjRpdC2p,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bo-svensk-candlestick-erik-hoglund-1960s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1okF0asRGB2j-NXDpVHlYzOYoCe3duYM6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bo-svensk-candlestick-erik-hoglund-1960s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1oAyOBwKXvRkFHqSL5nsnzxn1Rfma7U9y,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bo-svensk-candlestick-erik-hoglund-1960s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1OM-pxOld8CMtwnuOujsQKqZmRa9zfBM7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bo-svensk-candlestick-erik-hoglund-1960s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1_YtuQopbQ_yjF4AkKZwIkFNGkWK9JEwL,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bo-svensk-candlestick-erik-hoglund-1960s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1fsw--HlF_Wsw5AL-VzdduthfPSxgrVj5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bo-svensk-candlestick-erik-hoglund-1960s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1UtIEBwHB8FQhtJTmGn96ttuXjXVqzFN9,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bo-svensk-candlestick-erik-hoglund-1960s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=12x_PTZFH9lxc4l9r6oXcveazKzc9S9bc,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bo-svensk-candlestick-erik-hoglund-1960s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1Wmy95FokiVOovTvpXmgAldc7RXnkgTZY,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bo-svensk-candlestick-erik-hoglund-1960s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1QW1T2CzSxRTVkyyR0MrOYPmI1zBXjqjE,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bo-svensk-candlestick-erik-hoglund-1960s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1ZbsiIthTwzV33EQNt5JQD2jsAX4F2r3v,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bo-svensk-candlestick-erik-hoglund-1960s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1U2kUNwDx6F3L4OLwT0HluoTlp3OsB4hs,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bo-svensk-candlestick-erik-hoglund-1960s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1b2RW3rZNOcax1DqlPPR6pjjZSKsfL_eq,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bo-svensk-candlestick-erik-hoglund-1960s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1JwNCXjVul8JcfdLrugPY9pxQwFwxq2le,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bo-svensk-candlestick-erik-hoglund-1960s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1938i5InmI1Xbh67yPM6wRsVTrKKfEdOW,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bo-svensk-candlestick-erik-hoglund-1960s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1a7VjAPlz7rd6kFrhJj9ErDNu-mAPGDO9,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
axella-brutalist-stoneware-plate-denmark-1970s,"Axella brutalist stoneware plate | Denmark, 1970s","<p>A stoneware plate produced by Axella in Denmark during the 1970s. The piece embodies the Brutalist ceramic sensibility that emerged in Scandinavian studio pottery during this decade – a deliberate rejection of refined, smooth surfaces in favour of raw, expressive texture.</p><p>The substantial form and organic surface treatment position this plate within a broader movement that valued material honesty and tactile presence over decorative polish.</p>",,,,,true,Title,Default Title,,,,,,,,SER-191,0,shopify,0,deny,manual,100,,true,true,,,,,,https://drive.google.com/uc?export=view&id=1CTsPtZpTrDreKhAs3AR99jCNn59QmqjL,1,,false,,,,,,,,,,,,,,,"Perfect. No chips, cracks, or repairs. The piece presents as one would hope for a carefully preserved example from this period.",,18.5 cm diameter × 3 cm height,"Produced by Axella, Denmark
Stoneware construction
Substantial, weighty form
Organic, textured surface
1970s production","Axella was a Danish ceramics studio, producing stoneware objects characterised by heavy forms, rough textures, and earth-toned glazes. The studio's work aligned with a broader Nordic interest in brutalism – a term borrowed from architecture to describe ceramics that emphasised mass, surface irregularity, and unrefined materiality. Unlike the smooth, functional pottery associated with earlier Scandinavian modernism, Axella's output treated each piece as a sculptural object first. The studio's production remained relatively small, lending its surviving pieces a certain scarcity among collectors of the period.","Display on shelves, consoles, or dining furniture in interiors informed by 1970s craft movements
Collectors of Scandinavian brutalist ceramics
Spaces benefiting from tactile, sculptural accents
Pairing with other examples of studio pottery or raw-material objects",,"Free local pickup available (Kraków, Poland)
Shipping cost calculated individually based on your location
Contact us before purchase for a shipping quote",All vintage objects are carefully inspected and cleaned before sale. We ensure every piece meets our standards for authenticity and condition.,,,,,,,,,,,,,,,,,,,,active
axella-brutalist-stoneware-plate-denmark-1970s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1Owi5JsXiAZww9-HeeyJ7JJvX2m6iYKk4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
axella-brutalist-stoneware-plate-denmark-1970s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1mCH7_Ms0yYDvwTbHSHjtzpdmCVXXajP6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
axella-brutalist-stoneware-plate-denmark-1970s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1QgUvNDR2djis2A8KVqcxeZUQsMawKJku,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
axella-brutalist-stoneware-plate-denmark-1970s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1S-urMqF7M5jmdWpl2q0zeyrBELQN429x,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
axella-brutalist-stoneware-plate-denmark-1970s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=107tx4QdspmHtO2Lub6oGRxsiS4ykcE0n,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
axella-brutalist-stoneware-plate-denmark-1970s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1pvjYvL5PE8z6t1bZ6ebbgh9rGa5t9ddn,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
axella-brutalist-stoneware-plate-denmark-1970s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=13kYhIgUC9q8gpnVIJSkKcgVyqnsB-fgP,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
axella-brutalist-stoneware-plate-denmark-1970s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=12b2MpHGGQ25cI8ep3tT8OdZ7lHBC_rpj,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zen-lounge-chair-by-claude-brisson-ligne-roset-1980s,"Zen lounge chair by Claude Brisson | Ligne Roset, 1980s","<p>A lounge chair from the Zen series, designed by Claude Brisson for Ligne Roset in 1984. The design departs from conventional four-legged construction in favour of a cantilevered frame that permits the seat to flex in response to the sitter's movement.</p><p>This engineered give – a controlled yielding followed by return to rest position – defines the chair's functional character. The contoured backrest and seat connect to the frame as a unified system, distributing weight and motion throughout the structure rather than absorbing it at fixed points.</p>",,,,,true,Title,Default Title,,,,,,,,MEB-068,0,shopify,0,deny,manual,1400,,true,true,,,,,,https://drive.google.com/uc?export=view&id=1jGIrB1WOYyTKGxhYcRCraEcpwDtl48Zp,1,,false,,,,,,,,,,,,,,,Consistent with age. Two minor imperfections present. The Alcantara has been cleaned and remains in preserved condition. Offered transparently as a vintage piece approaching four decades of existence.,"Claude Brisson is a French furniture designer whose collaboration with Ligne Roset produced several notable seating designs during the 1980s. The Zen chair reflects his interest in engineering comfort through structural means – using the frame itself as a mechanism for responsive seating rather than relying solely on cushioning. This approach distinguished his work within Ligne Roset's catalogue, which during this period balanced avant-garde experimentation with domestic practicality.","Height: 104 cm
Width: 75 cm
Depth: 75 cm","Designed by Claude Brisson, 1984
Produced by Ligne Roset, France
Cantilevered frame construction with spring-like flex
Contoured seat and backrest as unified form
Solid base with black-finished arms
Alcantara upholstery, cleaned and preserved","Founded in 1860 in France, Ligne Roset is a prestigious furniture manufacturer renowned for contemporary design and exceptional craftsmanship. The company has collaborated with leading designers worldwide to create timeless pieces that balance innovation with comfort.","Living rooms or reading areas where extended seating comfort is valued
Interiors informed by 1980s French furniture design
Spaces requiring a lounge chair with visual lightness despite substantial form
Pairing with other Ligne Roset pieces or complementary European design from the period",,"Free local pickup available (Kraków, Poland)
Shipping cost calculated individually based on your location
Contact us before purchase for a shipping quote",All vintage furniture is professionally cleaned and inspected before sale. We ensure every piece is ready to enjoy.,,,,,,,,,,,,,,,,,,,,active
zen-lounge-chair-by-claude-brisson-ligne-roset-1980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1XHJS0TgKBuCSFucZ3wTQeN--uNwH7tLQ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zen-lounge-chair-by-claude-brisson-ligne-roset-1980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1ff4Ul41hOGJLH7GyWI1Bq-Uyqz0dUKF5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zen-lounge-chair-by-claude-brisson-ligne-roset-1980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1nf4oIwlMmX60ro5Hpv6EooMJqEyt5LGH,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zen-lounge-chair-by-claude-brisson-ligne-roset-1980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1UyUhi5FbqEUHkS1zhvSlVZTn0cnfO_Mc,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zen-lounge-chair-by-claude-brisson-ligne-roset-1980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1iLU-7gG_uCWgdXoWo9R4pHEPnjIK97XM,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
